time_series_name,model_run_date,prediction_date,predicted_value
time_series_5,16/10/2022,22/10/2022,100.2490646
time_series_5,16/10/2022,23/10/2022,47.26741544
time_series_5,16/10/2022,24/10/2022,52.02836318
time_series_5,16/10/2022,25/10/2022,-147.0573357
time_series_5,16/10/2022,26/10/2022,20.71261602
time_series_5,16/10/2022,27/10/2022,23.58330054
time_series_5,16/10/2022,28/10/2022,90.02900593
time_series_5,16/10/2022,29/10/2022,234.8597696
time_series_5,23/10/2022,23/10/2022,61.1705766
time_series_5,23/10/2022,24/10/2022,37.64021892
time_series_5,23/10/2022,25/10/2022,-16.24791707
time_series_5,23/10/2022,26/10/2022,-75.91235667
time_series_5,23/10/2022,27/10/2022,-53.08744248
time_series_5,23/10/2022,28/10/2022,-7.370935045
time_series_5,23/10/2022,29/10/2022,111.27553
time_series_5,23/10/2022,30/10/2022,-3.126881344
time_series_5,23/10/2022,31/10/2022,-120.6409778
time_series_5,23/10/2022,01/11/2022,62.99610693
time_series_5,23/10/2022,02/11/2022,20.7084871
time_series_5,23/10/2022,03/11/2022,-99.05448933
time_series_5,23/10/2022,04/11/2022,-167.337696
time_series_5,23/10/2022,05/11/2022,-94.39892612
time_series_5,30/10/2022,30/10/2022,67.34219271
time_series_5,30/10/2022,31/10/2022,27.80080582
time_series_5,30/10/2022,01/11/2022,7.702358896
time_series_5,30/10/2022,02/11/2022,-84.45916728
time_series_5,30/10/2022,03/11/2022,-63.89413126
time_series_5,30/10/2022,04/11/2022,-28.19609087
time_series_5,30/10/2022,05/11/2022,69.66969044
time_series_5,30/10/2022,06/11/2022,145.5486309
time_series_5,30/10/2022,07/11/2022,89.55276886
time_series_5,30/10/2022,08/11/2022,139.7085158
time_series_5,30/10/2022,09/11/2022,-68.46059578
time_series_5,30/10/2022,10/11/2022,90.32171483
time_series_5,30/10/2022,11/11/2022,8.61226961
time_series_5,30/10/2022,12/11/2022,-191.4783708
time_series_5,06/11/2022,06/11/2022,79.16521377
time_series_5,06/11/2022,07/11/2022,22.39649848
time_series_5,06/11/2022,08/11/2022,-31.58224086
time_series_5,06/11/2022,09/11/2022,-41.01659986
time_series_5,06/11/2022,10/11/2022,-140.114846
time_series_5,06/11/2022,11/11/2022,53.40799271
time_series_5,06/11/2022,12/11/2022,105.7981772
time_series_5,06/11/2022,13/11/2022,70.83471056
time_series_5,06/11/2022,14/11/2022,70.69432654
time_series_5,06/11/2022,15/11/2022,-46.56196998
time_series_5,06/11/2022,16/11/2022,17.78940306
time_series_5,06/11/2022,17/11/2022,53.48393656
time_series_5,06/11/2022,18/11/2022,24.43457933
time_series_5,06/11/2022,19/11/2022,233.6536362
time_series_5,13/11/2022,13/11/2022,52.18200945
time_series_5,13/11/2022,14/11/2022,8.342596908
time_series_5,13/11/2022,15/11/2022,-100.0018022
time_series_5,13/11/2022,16/11/2022,-32.41011781
time_series_5,13/11/2022,17/11/2022,-54.38461382
time_series_5,13/11/2022,18/11/2022,-50.08230038
time_series_5,13/11/2022,19/11/2022,94.05055249
time_series_5,13/11/2022,20/11/2022,43.92877876
time_series_5,13/11/2022,21/11/2022,48.644245
time_series_5,13/11/2022,22/11/2022,56.46070003
time_series_5,13/11/2022,23/11/2022,8.379207754
time_series_5,13/11/2022,24/11/2022,138.7557366
time_series_5,13/11/2022,25/11/2022,95.10420635
time_series_5,13/11/2022,26/11/2022,-55.81192951
time_series_5,20/11/2022,20/11/2022,55.13967109
time_series_5,20/11/2022,21/11/2022,0.888598102
time_series_5,20/11/2022,22/11/2022,-40.35728609
time_series_5,20/11/2022,23/11/2022,-22.87461384
time_series_5,20/11/2022,24/11/2022,-126.7898865
time_series_5,20/11/2022,25/11/2022,-28.86081936
time_series_5,20/11/2022,26/11/2022,94.40802108
time_series_5,20/11/2022,27/11/2022,129.8912869
time_series_5,20/11/2022,28/11/2022,40.14352266
time_series_5,20/11/2022,29/11/2022,28.29702512
time_series_5,20/11/2022,30/11/2022,165.2265447
time_series_5,20/11/2022,01/12/2022,54.33781121
time_series_5,20/11/2022,02/12/2022,-101.7402354
time_series_5,20/11/2022,03/12/2022,-141.7886535
time_series_5,27/11/2022,27/11/2022,67.86335521
time_series_5,27/11/2022,28/11/2022,44.94541108
time_series_5,27/11/2022,29/11/2022,-41.56764016
time_series_5,27/11/2022,30/11/2022,-36.24020231
time_series_5,27/11/2022,01/12/2022,-54.44052883
time_series_5,27/11/2022,02/12/2022,-103.8273807
time_series_5,27/11/2022,03/12/2022,94.18152886
time_series_5,27/11/2022,04/12/2022,-15.93152421
time_series_5,27/11/2022,05/12/2022,95.67959122
time_series_5,27/11/2022,06/12/2022,66.61197668
time_series_5,27/11/2022,07/12/2022,-9.899167472
time_series_5,27/11/2022,08/12/2022,146.9277915
time_series_5,27/11/2022,09/12/2022,67.72186154
time_series_5,27/11/2022,10/12/2022,100.1275774
time_series_5,04/12/2022,04/12/2022,71.2576499
time_series_5,04/12/2022,05/12/2022,32.77424512
time_series_5,04/12/2022,06/12/2022,30.00704771
time_series_5,04/12/2022,07/12/2022,-38.087656
time_series_5,04/12/2022,08/12/2022,84.9404469
time_series_5,04/12/2022,09/12/2022,-78.44035701
time_series_5,04/12/2022,10/12/2022,58.38719145
time_series_5,04/12/2022,11/12/2022,16.51350618
time_series_5,04/12/2022,12/12/2022,95.90990052
time_series_5,04/12/2022,13/12/2022,-45.55893226
time_series_5,04/12/2022,14/12/2022,-31.21293236
time_series_5,04/12/2022,15/12/2022,-97.18367188
time_series_5,04/12/2022,16/12/2022,46.57443959
time_series_5,04/12/2022,17/12/2022,-13.05242414
time_series_5,11/12/2022,11/12/2022,70.35614677
time_series_5,11/12/2022,12/12/2022,39.85856147
time_series_5,11/12/2022,13/12/2022,-26.14751446
time_series_5,11/12/2022,14/12/2022,-44.17465082
time_series_5,11/12/2022,15/12/2022,-18.69697235
time_series_5,11/12/2022,16/12/2022,-25.66372698
time_series_5,11/12/2022,17/12/2022,104.4152165
time_series_5,11/12/2022,18/12/2022,110.4037408
time_series_5,11/12/2022,19/12/2022,146.8112931
time_series_5,11/12/2022,20/12/2022,-19.75621795
time_series_5,11/12/2022,21/12/2022,11.90768562
time_series_5,11/12/2022,22/12/2022,-140.6200928
time_series_5,11/12/2022,23/12/2022,-177.4315813
time_series_5,11/12/2022,24/12/2022,84.8224327
time_series_5,18/12/2022,18/12/2022,70.72925063
time_series_5,18/12/2022,19/12/2022,16.07890812
time_series_5,18/12/2022,20/12/2022,-95.32085587
time_series_5,18/12/2022,21/12/2022,34.54557888
time_series_5,18/12/2022,22/12/2022,-22.23494766
time_series_5,18/12/2022,23/12/2022,24.41038076
time_series_5,18/12/2022,24/12/2022,173.1633599
time_series_5,18/12/2022,25/12/2022,-56.42211837
time_series_5,18/12/2022,26/12/2022,66.61260154
time_series_5,18/12/2022,27/12/2022,-33.00020474
time_series_5,18/12/2022,28/12/2022,71.57997518
time_series_5,18/12/2022,29/12/2022,-110.8242446
time_series_5,18/12/2022,30/12/2022,-237.6256425
time_series_5,18/12/2022,31/12/2022,181.0244419
time_series_5,25/12/2022,25/12/2022,49.76291121
time_series_5,25/12/2022,26/12/2022,7.063800289
time_series_5,25/12/2022,27/12/2022,-6.39230854
time_series_5,25/12/2022,28/12/2022,-17.68140631
time_series_5,25/12/2022,29/12/2022,-40.69886813
time_series_5,25/12/2022,30/12/2022,-27.00753121
time_series_5,25/12/2022,31/12/2022,-101.490783
time_series_5,25/12/2022,01/01/2023,30.98910809
time_series_5,25/12/2022,02/01/2023,-25.11827218
time_series_5,25/12/2022,03/01/2023,34.81772884
time_series_5,25/12/2022,04/01/2023,-44.39126626
time_series_5,25/12/2022,05/01/2023,-1.167799648
time_series_5,25/12/2022,06/01/2023,318.0996253
time_series_5,25/12/2022,07/01/2023,-332.1992846
time_series_6,02/01/2022,02/01/2022,-1.338430329
time_series_6,02/01/2022,03/01/2022,-0.453381021
time_series_6,02/01/2022,04/01/2022,-1.331160014
time_series_6,02/01/2022,05/01/2022,-2.212401598
time_series_6,02/01/2022,06/01/2022,-2.977256285
time_series_6,02/01/2022,07/01/2022,-1.587309593
time_series_6,02/01/2022,08/01/2022,-1.507172531
time_series_6,02/01/2022,09/01/2022,-0.936273158
time_series_6,02/01/2022,10/01/2022,-0.107447053
time_series_6,02/01/2022,11/01/2022,-3.51872956
time_series_6,02/01/2022,12/01/2022,-2.787966332
time_series_6,02/01/2022,13/01/2022,-3.639246117
time_series_6,02/01/2022,14/01/2022,-3.488531708
time_series_6,02/01/2022,15/01/2022,-4.438228017
time_series_6,09/01/2022,09/01/2022,-2.709004422
time_series_6,09/01/2022,10/01/2022,-2.486352469
time_series_6,09/01/2022,11/01/2022,-2.447126933
time_series_6,09/01/2022,12/01/2022,-2.915391339
time_series_6,09/01/2022,13/01/2022,-2.348241398
time_series_6,09/01/2022,14/01/2022,-2.485005273
time_series_6,09/01/2022,15/01/2022,-6.422360667
time_series_6,09/01/2022,16/01/2022,-5.806958018
time_series_6,09/01/2022,17/01/2022,-2.196206119
time_series_6,09/01/2022,18/01/2022,-5.401368964
time_series_6,09/01/2022,19/01/2022,-4.369450823
time_series_6,09/01/2022,20/01/2022,-5.492820928
time_series_6,09/01/2022,21/01/2022,-2.026628284
time_series_6,09/01/2022,22/01/2022,-5.311860434
time_series_6,16/01/2022,16/01/2022,-4.138922317
time_series_6,16/01/2022,17/01/2022,-4.901932964
time_series_6,16/01/2022,18/01/2022,-5.72485189
time_series_6,16/01/2022,19/01/2022,-5.32155372
time_series_6,16/01/2022,20/01/2022,-3.734140362
time_series_6,16/01/2022,21/01/2022,-6.262117523
time_series_6,16/01/2022,22/01/2022,-3.604352181
time_series_6,16/01/2022,23/01/2022,-6.503281286
time_series_6,16/01/2022,24/01/2022,-5.225570158
time_series_6,16/01/2022,25/01/2022,-7.539285151
time_series_6,16/01/2022,26/01/2022,-5.200202389
time_series_6,16/01/2022,27/01/2022,-3.364188435
time_series_6,16/01/2022,28/01/2022,-4.796480668
time_series_6,16/01/2022,29/01/2022,-2.267164727
time_series_6,23/01/2022,23/01/2022,-5.791326341
time_series_6,23/01/2022,24/01/2022,-6.682085982
time_series_6,23/01/2022,25/01/2022,-7.508097428
time_series_6,23/01/2022,26/01/2022,-6.445885352
time_series_6,23/01/2022,27/01/2022,-8.294119477
time_series_6,23/01/2022,28/01/2022,-8.608929738
time_series_6,23/01/2022,29/01/2022,-8.154354819
time_series_6,23/01/2022,30/01/2022,-1.697353113
time_series_6,23/01/2022,31/01/2022,-7.643261251
time_series_6,23/01/2022,01/02/2022,-7.792133951
time_series_6,23/01/2022,02/02/2022,-9.763226676
time_series_6,23/01/2022,03/02/2022,-11.66116985
time_series_6,23/01/2022,04/02/2022,-8.368154675
time_series_6,23/01/2022,05/02/2022,-12.05618919
time_series_6,30/01/2022,30/01/2022,-8.097361594
time_series_6,30/01/2022,31/01/2022,-9.016405314
time_series_6,30/01/2022,01/02/2022,-6.360222836
time_series_6,30/01/2022,02/02/2022,-8.877753488
time_series_6,30/01/2022,03/02/2022,-10.75757337
time_series_6,30/01/2022,04/02/2022,-8.813869361
time_series_6,30/01/2022,05/02/2022,-7.97132312
time_series_6,30/01/2022,06/02/2022,-9.668409799
time_series_6,30/01/2022,07/02/2022,-11.23687386
time_series_6,30/01/2022,08/02/2022,-9.938741603
time_series_6,30/01/2022,09/02/2022,-11.77147058
time_series_6,30/01/2022,10/02/2022,-7.271711275
time_series_6,30/01/2022,11/02/2022,-6.616370972
time_series_6,30/01/2022,12/02/2022,-10.51759373
time_series_6,06/02/2022,06/02/2022,-10.36349749
time_series_6,06/02/2022,07/02/2022,-9.208159297
time_series_6,06/02/2022,08/02/2022,-9.679003775
time_series_6,06/02/2022,09/02/2022,-10.95465598
time_series_6,06/02/2022,10/02/2022,-10.38393497
time_series_6,06/02/2022,11/02/2022,-9.981517142
time_series_6,06/02/2022,12/02/2022,-10.31111669
time_series_6,06/02/2022,13/02/2022,-8.521799414
time_series_6,06/02/2022,14/02/2022,-12.68505871
time_series_6,06/02/2022,15/02/2022,-12.51209534
time_series_6,06/02/2022,16/02/2022,-11.54314335
time_series_6,06/02/2022,17/02/2022,-11.3342558
time_series_6,06/02/2022,18/02/2022,-11.3667898
time_series_6,06/02/2022,19/02/2022,-11.63586074
time_series_6,13/02/2022,13/02/2022,-10.75315658
time_series_6,13/02/2022,14/02/2022,-10.70730811
time_series_6,13/02/2022,15/02/2022,-11.09530475
time_series_6,13/02/2022,16/02/2022,-9.50390256
time_series_6,13/02/2022,17/02/2022,-10.79708636
time_series_6,13/02/2022,18/02/2022,-16.20105143
time_series_6,13/02/2022,19/02/2022,-13.22936882
time_series_6,13/02/2022,20/02/2022,-12.6583542
time_series_6,13/02/2022,21/02/2022,-13.16339974
time_series_6,13/02/2022,22/02/2022,-15.76667497
time_series_6,13/02/2022,23/02/2022,-15.32384641
time_series_6,13/02/2022,24/02/2022,-14.84657289
time_series_6,13/02/2022,25/02/2022,-11.87611924
time_series_6,13/02/2022,26/02/2022,-16.27124456
time_series_6,20/02/2022,20/02/2022,-12.76124952
time_series_6,20/02/2022,21/02/2022,-13.98981264
time_series_6,20/02/2022,22/02/2022,-12.28817008
time_series_6,20/02/2022,23/02/2022,-13.58386862
time_series_6,20/02/2022,24/02/2022,-12.22876143
time_series_6,20/02/2022,25/02/2022,-14.01105993
time_series_6,20/02/2022,26/02/2022,-15.9716235
time_series_6,20/02/2022,27/02/2022,-16.04557742
time_series_6,20/02/2022,28/02/2022,-14.99835976
time_series_6,20/02/2022,01/03/2022,-10.86524705
time_series_6,20/02/2022,02/03/2022,-12.71860762
time_series_6,20/02/2022,03/03/2022,-14.04294637
time_series_6,20/02/2022,04/03/2022,-16.06429158
time_series_6,20/02/2022,05/03/2022,-23.29016655
time_series_6,27/02/2022,27/02/2022,-15.43807014
time_series_6,27/02/2022,28/02/2022,-14.10391929
time_series_6,27/02/2022,01/03/2022,-15.44981258
time_series_6,27/02/2022,02/03/2022,-14.03173116
time_series_6,27/02/2022,03/03/2022,-13.71358877
time_series_6,27/02/2022,04/03/2022,-15.41656782
time_series_6,27/02/2022,05/03/2022,-15.30220936
time_series_6,27/02/2022,06/03/2022,-17.6879773
time_series_6,27/02/2022,07/03/2022,-13.21119402
time_series_6,27/02/2022,08/03/2022,-12.40343983
time_series_6,27/02/2022,09/03/2022,-16.7024342
time_series_6,27/02/2022,10/03/2022,-15.7783308
time_series_6,27/02/2022,11/03/2022,-18.82267755
time_series_6,27/02/2022,12/03/2022,-18.63793891
time_series_6,06/03/2022,06/03/2022,-15.27731467
time_series_6,06/03/2022,07/03/2022,-15.68353704
time_series_6,06/03/2022,08/03/2022,-15.89902452
time_series_6,06/03/2022,09/03/2022,-14.06903268
time_series_6,06/03/2022,10/03/2022,-18.9208674
time_series_6,06/03/2022,11/03/2022,-18.82268977
time_series_6,06/03/2022,12/03/2022,-17.15444295
time_series_6,06/03/2022,13/03/2022,-17.93733327
time_series_6,06/03/2022,14/03/2022,-24.25818178
time_series_6,06/03/2022,15/03/2022,-17.73193044
time_series_6,06/03/2022,16/03/2022,-13.75833291
time_series_6,06/03/2022,17/03/2022,-25.19637541
time_series_6,06/03/2022,18/03/2022,-18.95846336
time_series_6,06/03/2022,19/03/2022,-20.53790055
time_series_6,13/03/2022,13/03/2022,-17.8306448
time_series_6,13/03/2022,14/03/2022,-19.21777782
time_series_6,13/03/2022,15/03/2022,-18.34986221
time_series_6,13/03/2022,16/03/2022,-18.12508676
time_series_6,13/03/2022,17/03/2022,-19.85696235
time_series_6,13/03/2022,18/03/2022,-16.5581237
time_series_6,13/03/2022,19/03/2022,-18.48516799
time_series_6,13/03/2022,20/03/2022,-19.06481805
time_series_6,13/03/2022,21/03/2022,-16.5304392
time_series_6,13/03/2022,22/03/2022,-24.14339917
time_series_6,13/03/2022,23/03/2022,-19.48558185
time_series_6,13/03/2022,24/03/2022,-19.36327205
time_series_6,13/03/2022,25/03/2022,-24.06300847
time_series_6,13/03/2022,26/03/2022,-23.14147106
time_series_6,20/03/2022,20/03/2022,-20.96792309
time_series_6,20/03/2022,21/03/2022,-19.49121294
time_series_6,20/03/2022,22/03/2022,-20.4477336
time_series_6,20/03/2022,23/03/2022,-21.81348367
time_series_6,20/03/2022,24/03/2022,-17.56547031
time_series_6,20/03/2022,25/03/2022,-21.69176593
time_series_6,20/03/2022,26/03/2022,-22.52194858
time_series_6,20/03/2022,27/03/2022,-22.12497082
time_series_6,20/03/2022,28/03/2022,-20.10971618
time_series_6,20/03/2022,29/03/2022,-21.64228202
time_series_6,20/03/2022,30/03/2022,-22.8611733
time_series_6,20/03/2022,31/03/2022,-25.53389296
time_series_6,20/03/2022,01/04/2022,-24.44673457
time_series_6,20/03/2022,02/04/2022,-24.38708738
time_series_6,27/03/2022,27/03/2022,-20.26180168
time_series_6,27/03/2022,28/03/2022,-23.20862618
time_series_6,27/03/2022,29/03/2022,-23.42579501
time_series_6,27/03/2022,30/03/2022,-18.97823908
time_series_6,27/03/2022,31/03/2022,-21.62485264
time_series_6,27/03/2022,01/04/2022,-25.75093746
time_series_6,27/03/2022,02/04/2022,-22.43730262
time_series_6,27/03/2022,03/04/2022,-21.15456152
time_series_6,27/03/2022,04/04/2022,-21.89709379
time_series_6,27/03/2022,05/04/2022,-25.33722427
time_series_6,27/03/2022,06/04/2022,-21.03983483
time_series_6,27/03/2022,07/04/2022,-26.77943291
time_series_6,27/03/2022,08/04/2022,-28.12969392
time_series_6,27/03/2022,09/04/2022,-21.05788461
time_series_6,03/04/2022,03/04/2022,-23.31003029
time_series_6,03/04/2022,04/04/2022,-24.61479949
time_series_6,03/04/2022,05/04/2022,-22.97698658
time_series_6,03/04/2022,06/04/2022,-23.7776485
time_series_6,03/04/2022,07/04/2022,-24.91523906
time_series_6,03/04/2022,08/04/2022,-25.18106551
time_series_6,03/04/2022,09/04/2022,-25.88491599
time_series_6,03/04/2022,10/04/2022,-27.95723807
time_series_6,03/04/2022,11/04/2022,-20.42189746
time_series_6,03/04/2022,12/04/2022,-27.58297328
time_series_6,03/04/2022,13/04/2022,-25.05173882
time_series_6,03/04/2022,14/04/2022,-20.88861133
time_series_6,03/04/2022,15/04/2022,-28.62990264
time_series_6,03/04/2022,16/04/2022,-27.52552943
time_series_6,10/04/2022,10/04/2022,-26.53371753
time_series_6,10/04/2022,11/04/2022,-24.23302796
time_series_6,10/04/2022,12/04/2022,-25.99483959
time_series_6,10/04/2022,13/04/2022,-25.87604551
time_series_6,10/04/2022,14/04/2022,-25.75058364
time_series_6,10/04/2022,15/04/2022,-26.47298846
time_series_6,10/04/2022,16/04/2022,-24.14772302
time_series_6,10/04/2022,17/04/2022,-27.7069492
time_series_6,10/04/2022,18/04/2022,-23.8902361
time_series_6,10/04/2022,19/04/2022,-28.46269939
time_series_6,10/04/2022,20/04/2022,-24.73539768
time_series_6,10/04/2022,21/04/2022,-28.13883223
time_series_6,10/04/2022,22/04/2022,-27.60358037
time_series_6,10/04/2022,23/04/2022,-25.05789093
time_series_6,17/04/2022,17/04/2022,-25.84444559
time_series_6,17/04/2022,18/04/2022,-27.50626884
time_series_6,17/04/2022,19/04/2022,-29.61649263
time_series_6,17/04/2022,20/04/2022,-27.00715509
time_series_6,17/04/2022,21/04/2022,-28.55988784
time_series_6,17/04/2022,22/04/2022,-29.39124744
time_series_6,17/04/2022,23/04/2022,-29.16621614
time_series_6,17/04/2022,24/04/2022,-28.50882769
time_series_6,17/04/2022,25/04/2022,-30.20581512
time_series_6,17/04/2022,26/04/2022,-27.45897994
time_series_6,17/04/2022,27/04/2022,-25.1545117
time_series_6,17/04/2022,28/04/2022,-30.84189224
time_series_6,17/04/2022,29/04/2022,-30.2982895
time_series_6,17/04/2022,30/04/2022,-29.07705384
time_series_6,24/04/2022,24/04/2022,-27.77635184
time_series_6,24/04/2022,25/04/2022,-29.67186408
time_series_6,24/04/2022,26/04/2022,-26.67620836
time_series_6,24/04/2022,27/04/2022,-31.28072808
time_series_6,24/04/2022,28/04/2022,-32.55885277
time_series_6,24/04/2022,29/04/2022,-30.39847848
time_series_6,24/04/2022,30/04/2022,-27.62062691
time_series_6,24/04/2022,01/05/2022,-34.5780161
time_series_6,24/04/2022,02/05/2022,-27.30186463
time_series_6,24/04/2022,03/05/2022,-30.16005797
time_series_6,24/04/2022,04/05/2022,-31.3914407
time_series_6,24/04/2022,05/05/2022,-25.82573491
time_series_6,24/04/2022,06/05/2022,-28.12344788
time_series_6,24/04/2022,07/05/2022,-25.13358727
time_series_6,01/05/2022,01/05/2022,-31.9512537
time_series_6,01/05/2022,02/05/2022,-27.79814502
time_series_6,01/05/2022,03/05/2022,-31.1075488
time_series_6,01/05/2022,04/05/2022,-32.8371305
time_series_6,01/05/2022,05/05/2022,-29.46220232
time_series_6,01/05/2022,06/05/2022,-33.457234
time_series_6,01/05/2022,07/05/2022,-32.61615536
time_series_6,01/05/2022,08/05/2022,-31.30891548
time_series_6,01/05/2022,09/05/2022,-31.09976323
time_series_6,01/05/2022,10/05/2022,-31.21331942
time_series_6,01/05/2022,11/05/2022,-26.84946642
time_series_6,01/05/2022,12/05/2022,-35.1598382
time_series_6,01/05/2022,13/05/2022,-36.02278766
time_series_6,01/05/2022,14/05/2022,-28.13865487
time_series_6,08/05/2022,08/05/2022,-29.88727679
time_series_6,08/05/2022,09/05/2022,-31.26910178
time_series_6,08/05/2022,10/05/2022,-34.38455638
time_series_6,08/05/2022,11/05/2022,-31.48625427
time_series_6,08/05/2022,12/05/2022,-37.31033802
time_series_6,08/05/2022,13/05/2022,-35.43653507
time_series_6,08/05/2022,14/05/2022,-34.64357773
time_series_6,08/05/2022,15/05/2022,-32.23687414
time_series_6,08/05/2022,16/05/2022,-40.64591646
time_series_6,08/05/2022,17/05/2022,-35.05523894
time_series_6,08/05/2022,18/05/2022,-34.27345432
time_series_6,08/05/2022,19/05/2022,-36.09400763
time_series_6,08/05/2022,20/05/2022,-31.63294204
time_series_6,08/05/2022,21/05/2022,-39.55196302
time_series_6,15/05/2022,15/05/2022,-33.0412172
time_series_6,15/05/2022,16/05/2022,-34.52466402
time_series_6,15/05/2022,17/05/2022,-32.22301458
time_series_6,15/05/2022,18/05/2022,-34.18910884
time_series_6,15/05/2022,19/05/2022,-37.25268399
time_series_6,15/05/2022,20/05/2022,-36.96516679
time_series_6,15/05/2022,21/05/2022,-35.34617142
time_series_6,15/05/2022,22/05/2022,-31.03124709
time_series_6,15/05/2022,23/05/2022,-31.65876317
time_series_6,15/05/2022,24/05/2022,-36.45920592
time_series_6,15/05/2022,25/05/2022,-37.67876863
time_series_6,15/05/2022,26/05/2022,-29.91221387
time_series_6,15/05/2022,27/05/2022,-32.4309035
time_series_6,15/05/2022,28/05/2022,-42.21611888
time_series_6,22/05/2022,22/05/2022,-37.2965889
time_series_6,22/05/2022,23/05/2022,-33.49763312
time_series_6,22/05/2022,24/05/2022,-36.15210098
time_series_6,22/05/2022,25/05/2022,-36.76455325
time_series_6,22/05/2022,26/05/2022,-33.25122934
time_series_6,22/05/2022,27/05/2022,-39.80636295
time_series_6,22/05/2022,28/05/2022,-39.3533229
time_series_6,22/05/2022,29/05/2022,-34.98745533
time_series_6,22/05/2022,30/05/2022,-35.81694069
time_series_6,22/05/2022,31/05/2022,-38.83615999
time_series_6,22/05/2022,01/06/2022,-33.91694834
time_series_6,22/05/2022,02/06/2022,-34.43966845
time_series_6,22/05/2022,03/06/2022,-41.58376575
time_series_6,22/05/2022,04/06/2022,-34.24496644
time_series_6,29/05/2022,29/05/2022,-35.9517826
time_series_6,29/05/2022,30/05/2022,-37.73027754
time_series_6,29/05/2022,31/05/2022,-38.84921176
time_series_6,29/05/2022,01/06/2022,-35.88780259
time_series_6,29/05/2022,02/06/2022,-36.72349024
time_series_6,29/05/2022,03/06/2022,-39.2155808
time_series_6,29/05/2022,04/06/2022,-37.41931185
time_series_6,29/05/2022,05/06/2022,-35.79654401
time_series_6,29/05/2022,06/06/2022,-43.63743774
time_series_6,29/05/2022,07/06/2022,-32.55045056
time_series_6,29/05/2022,08/06/2022,-35.46765932
time_series_6,29/05/2022,09/06/2022,-42.73998384
time_series_6,29/05/2022,10/06/2022,-46.14336835
time_series_6,29/05/2022,11/06/2022,-34.98685755
time_series_6,05/06/2022,05/06/2022,-38.3641725
time_series_6,05/06/2022,06/06/2022,-41.29064048
time_series_6,05/06/2022,07/06/2022,-38.02483724
time_series_6,05/06/2022,08/06/2022,-41.82611885
time_series_6,05/06/2022,09/06/2022,-41.84579608
time_series_6,05/06/2022,10/06/2022,-38.74565523
time_series_6,05/06/2022,11/06/2022,-41.40980509
time_series_6,05/06/2022,12/06/2022,-44.88073425
time_series_6,05/06/2022,13/06/2022,-41.6874744
time_series_6,05/06/2022,14/06/2022,-36.50541862
time_series_6,05/06/2022,15/06/2022,-49.17859351
time_series_6,05/06/2022,16/06/2022,-49.84197255
time_series_6,05/06/2022,17/06/2022,-46.67618344
time_series_6,05/06/2022,18/06/2022,-42.53328269
time_series_6,12/06/2022,12/06/2022,-41.91960118
time_series_6,12/06/2022,13/06/2022,-39.94679078
time_series_6,12/06/2022,14/06/2022,-38.88051443
time_series_6,12/06/2022,15/06/2022,-42.75248753
time_series_6,12/06/2022,16/06/2022,-39.73813974
time_series_6,12/06/2022,17/06/2022,-42.59708304
time_series_6,12/06/2022,18/06/2022,-42.95781266
time_series_6,12/06/2022,19/06/2022,-39.01096001
time_series_6,12/06/2022,20/06/2022,-44.37269571
time_series_6,12/06/2022,21/06/2022,-44.68047595
time_series_6,12/06/2022,22/06/2022,-47.82399597
time_series_6,12/06/2022,23/06/2022,-43.70087399
time_series_6,12/06/2022,24/06/2022,-37.14985817
time_series_6,12/06/2022,25/06/2022,-34.94499919
time_series_6,19/06/2022,19/06/2022,-39.63821933
time_series_6,19/06/2022,20/06/2022,-43.38076275
time_series_6,19/06/2022,21/06/2022,-46.58144878
time_series_6,19/06/2022,22/06/2022,-42.57858956
time_series_6,19/06/2022,23/06/2022,-45.14043797
time_series_6,19/06/2022,24/06/2022,-45.04508018
time_series_6,19/06/2022,25/06/2022,-44.55623738
time_series_6,19/06/2022,26/06/2022,-49.4869231
time_series_6,19/06/2022,27/06/2022,-40.06464135
time_series_6,19/06/2022,28/06/2022,-41.33420908
time_series_6,19/06/2022,29/06/2022,-38.29417477
time_series_6,19/06/2022,30/06/2022,-53.90124311
time_series_6,19/06/2022,01/07/2022,-39.33269501
time_series_6,19/06/2022,02/07/2022,-52.1624705
time_series_6,26/06/2022,26/06/2022,-44.47374765
time_series_6,26/06/2022,27/06/2022,-47.16795218
time_series_6,26/06/2022,28/06/2022,-43.63082939
time_series_6,26/06/2022,29/06/2022,-42.33005263
time_series_6,26/06/2022,30/06/2022,-48.41540722
time_series_6,26/06/2022,01/07/2022,-42.42205443
time_series_6,26/06/2022,02/07/2022,-43.57073148
time_series_6,26/06/2022,03/07/2022,-50.83984928
time_series_6,26/06/2022,04/07/2022,-48.90944673
time_series_6,26/06/2022,05/07/2022,-44.25213406
time_series_6,26/06/2022,06/07/2022,-50.92632485
time_series_6,26/06/2022,07/07/2022,-47.08835052
time_series_6,26/06/2022,08/07/2022,-46.75248138
time_series_6,26/06/2022,09/07/2022,-52.02428498
time_series_6,03/07/2022,03/07/2022,-48.78059454
time_series_6,03/07/2022,04/07/2022,-43.51050508
time_series_6,03/07/2022,05/07/2022,-46.38683884
time_series_6,03/07/2022,06/07/2022,-48.68918081
time_series_6,03/07/2022,07/07/2022,-42.69070391
time_series_6,03/07/2022,08/07/2022,-45.446726
time_series_6,03/07/2022,09/07/2022,-48.12571201
time_series_6,03/07/2022,10/07/2022,-42.06170448
time_series_6,03/07/2022,11/07/2022,-41.14477119
